region,asset,listed,name,symbol,update_dttm,last_page,summary,sector,industry,forum
KR,Equity,KOSPI,삼영전자,A005680,,,"{'company': ['삼영전자'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,파미셀,A005690,,,"{'company': ['파미셀'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,대원산업,A005710,,,"{'company': ['대원산업'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,넥센,A005720,,,"{'company': ['넥센'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,크라운해태홀딩스,A005740,,,"{'company': ['크라운해태홀딩스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,대림B&Co,A005750,,,"{'company': ['대림B&Co'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,신영와코루,A005800,,,"{'company': ['신영와코루'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,풍산홀딩스,A005810,,,"{'company': ['풍산홀딩스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,원림,A005820,,,"{'company': ['원림'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,DB손해보험,A005830,,,"{'company': ['DB손해보험'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,에스엘,A005850,,,"{'company': ['에스엘'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,한일사료,A005860,,,"{'company': ['한일사료'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,휴니드,A005870,,,"{'company': ['휴니드'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,대한해운,A005880,,,"{'company': ['대한해운'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,삼성전자,A005930,,,"{'company': ['삼성전자'], 'details': ['갤럭시S', '빅스비', '삼성페이', 'Exynos', '엑시노스', 'AMOLED', 'DS부문', 'DX부문', '삼성디스플레이', '종합기술원', '수원사업장', '기흥사업장', '화성사업장', '평택사업장', '천안사업장', '아산사업장', '온양사업장', '구미사업장', '광주사업장', 'Harman', 'QLED'], 'execs': ['이재용']}",,,
KR,Equity,KOSPI,NH투자증권,A005940,,,"{'company': ['NH투자증권'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,이수화학,A005950,,,"{'company': ['이수화학'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,동부건설,A005960,,,"{'company': ['동부건설'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,매일홀딩스,A005990,,,"{'company': ['매일홀딩스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,동원산업,A006040,,,"{'company': ['동원산업'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,국영지앤엠,A006050,,,"{'company': ['국영지앤엠'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,화승인더,A006060,,,"{'company': ['화승인더'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,사조오양,A006090,,,"{'company': ['사조오양'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,삼아알미늄,A006110,,,"{'company': ['삼아알미늄'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,SK디스커버리,A006120,,,"{'company': ['SK디스커버리'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,피제이전자,A006140,,,"{'company': ['피제이전자'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,한국전자홀딩스,A006200,,,"{'company': ['한국전자홀딩스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,제주은행,A006220,,,"{'company': ['제주은행'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,LS,A006260,,,"{'company': ['LS'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,녹십자,A006280,,,"{'company': ['녹십자'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,대원전선,A006340,,,"{'company': ['대원전선'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,GS건설,A006360,,,"{'company': ['GS건설'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,대구백화점,A006370,,,"{'company': ['대구백화점'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,카프로,A006380,,,"{'company': ['카프로'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,한일현대시멘트,A006390,,,"{'company': ['한일현대시멘트'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,삼성SDI,A006400,,,"{'company': ['삼성SDI'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,인스코비,A006490,,,"{'company': ['인스코비'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,대림통상,A006570,,,"{'company': ['대림통상'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,대양제지,A006580,,,"{'company': ['대양제지'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,동구바이오제약,A006620,,,"{'company': ['동구바이오제약'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,대한유화,A006650,,,"{'company': ['대한유화'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,삼성공조,A006660,,,"{'company': ['삼성공조'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,서부T&D,A006730,,,"{'company': ['서부T&D'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,영풍제지,A006740,,,"{'company': ['영풍제지'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,미래에셋증권,A006800,20210406 083007,,"{'company': ['미래에셋증권'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,AK홀딩스,A006840,,,"{'company': ['AK홀딩스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,신송홀딩스,A006880,,,"{'company': ['신송홀딩스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,태경케미컬,A006890,,,"{'company': ['태경케미컬'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,보성파워텍,A006910,,,"{'company': ['보성파워텍'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,모헨즈,A006920,,,"{'company': ['모헨즈'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,우성,A006980,20220615 082547,,"{'company': ['우성'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,GS리테일,A007070,,,"{'company': ['GS리테일'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,일신석재,A007110,,,"{'company': ['일신석재'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,미래아이앤지,A007120,,,"{'company': ['미래아이앤지'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,사조산업,A007160,,,"{'company': ['사조산업'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,벽산,A007210,,,"{'company': ['벽산'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,한국특강,A007280,20220615 082547,,"{'company': ['한국특강'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,오뚜기,A007310,,,"{'company': ['오뚜기'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,푸른저축은행,A007330,,,"{'company': ['푸른저축은행'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,DN오토모티브,A007340,20220719 084656,,"{'company': ['디티알오토모티브'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,진양제약,A007370,,,"{'company': ['진양제약'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,네이처셀,A007390,,,"{'company': ['네이처셀'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,에이프로젠,A007460,20220808 080220,,"{'company': ['에이프로젠 MED'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,영신금속,A007530,,,"{'company': ['영신금속'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,샘표,A007540,,,"{'company': ['샘표'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,일양약품,A007570,,,"{'company': ['일양약품'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,동방아그로,A007590,,,"{'company': ['동방아그로'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,선도전기,A007610,,,"{'company': ['선도전기'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,이수페타시스,A007660,,,"{'company': ['이수페타시스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,대원,A007680,,,"{'company': ['대원'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,국도화학,A007690,,,"{'company': ['국도화학'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,F&F홀딩스,A007700,20220615 082547,,"{'company': ['F&F홀딩스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,대명소노시즌,A007720,,,"{'company': ['대명소노시즌'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,한일화학,A007770,,,"{'company': ['한일화학'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,코리아써키트,A007810,,,"{'company': ['코리아써키트'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,에스엠코어,A007820,,,"{'company': ['에스엠코어'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,서연,A007860,,,"{'company': ['서연'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,태평양물산,A007980,,,"{'company': ['태평양물산'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,사조동아원,A008040,,,"{'company': ['사조동아원'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,대덕,A008060,,,"{'company': ['대덕'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,대동전자,A008110,,,"{'company': ['대동전자'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,이건산업,A008250,,,"{'company': ['이건산업'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,NI스틸,A008260,,,"{'company': ['NI스틸'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,원풍물산,A008290,,,"{'company': ['원풍물산'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,남선알미늄,A008350,,,"{'company': ['남선알미늄'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,원풍,A008370,,,"{'company': ['원풍'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,문배철강,A008420,,,"{'company': ['문배철강'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,부스타,A008470,,,"{'company': ['부스타'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,서흥,A008490,,,"{'company': ['서흥'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,일정실업,A008500,,,"{'company': ['일정실업'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,메리츠증권,A008560,,,"{'company': ['메리츠증권'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,윌비스,A008600,,,"{'company': ['윌비스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,아남전자,A008700,,,"{'company': ['아남전자'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,율촌화학,A008730,,,"{'company': ['율촌화학'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,호텔신라,A008770,,,"{'company': ['호텔신라'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,행남사,A008800,,,"{'company': ['행남사'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,대동기어,A008830,,,"{'company': ['대동기어'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,금비,A008870,,,"{'company': ['금비'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,한미사이언스,A008930,,,"{'company': ['한미사이언스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,동양철관,A008970,,,"{'company': ['동양철관'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,KCTC,A009070,,,"{'company': ['KCTC'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,경인전자,A009140,,,"{'company': ['경인전자'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,삼성전기,A009150,,,"{'company': ['삼성전기'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,SIMPAC,A009160,,,"{'company': ['SIMPAC'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,한솔로지스틱스,A009180,,,"{'company': ['한솔로지스틱스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,대양금속,A009190,,,"{'company': ['대양금속'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,무림페이퍼,A009200,,,"{'company': ['무림페이퍼'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,한샘,A009240,,,"{'company': ['한샘'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,신원,A009270,,,"{'company': ['신원'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,광동제약,A009290,,,"{'company': ['광동제약'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,삼아제약,A009300,,,"{'company': ['삼아제약'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,참엔지니어링,A009310,,,"{'company': ['참엔지니어링'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,대우부품,A009320,,,"{'company': ['대우부품'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,태영건설,A009410,,,"{'company': ['태영건설'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,한올바이오파마,A009420,,,"{'company': ['한올바이오파마'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,KC그린홀딩스,A009440,,,"{'company': ['KC그린홀딩스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,경동나비엔,A009450,,,"{'company': ['경동나비엔'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,한창제지,A009460,,,"{'company': ['한창제지'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,삼화전기,A009470,,,"{'company': ['삼화전기'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,포스코엠텍,A009520,,,"{'company': ['포스코엠텍'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,한국조선해양,A009540,,,"{'company': ['한국조선해양'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,무림P&P,A009580,,,"{'company': ['무림P&P'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,삼보산업,A009620,,,"{'company': ['삼보산업'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,모토닉,A009680,,,"{'company': ['모토닉'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,코센,A009730,,,"{'company': ['코센'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,삼정펄프,A009770,,,"{'company': ['삼정펄프'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,엠에스씨,A009780,,,"{'company': ['엠에스씨'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,플레이그램,A009810,20220615 082547,,"{'company': ['플레이그램'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,한화솔루션,A009830,,,"{'company': ['한화솔루션'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,명신산업,A009900,,,"{'company': ['명신산업'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,영원무역홀딩스,A009970,,,"{'company': ['영원무역홀딩스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,한국내화,A010040,,,"{'company': ['한국내화'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,우리종금,A010050,,,"{'company': ['우리종금'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,OCI,A010060,,,"{'company': ['OCI'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,한국프랜지,A010100,,,"{'company': ['한국프랜지'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,LS ELECTRIC,A010120,,,"{'company': ['LS ELECTRIC'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,고려아연,A010130,,,"{'company': ['고려아연'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,삼성중공업,A010140,,,"{'company': ['삼성중공업'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,대한광통신,A010170,,,"{'company': ['대한광통신'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,흥국,A010240,,,"{'company': ['흥국'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,쌍용정보통신,A010280,,,"{'company': ['쌍용정보통신'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,우진아이엔에스,A010400,,,"{'company': ['우진아이엔에스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,한솔PNS,A010420,,,"{'company': ['한솔PNS'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,오리콤,A010470,,,"{'company': ['오리콤'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,에스엠벡셀,A010580,20220615 082547,,"{'company': ['에스엠벡셀'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,웰바이오텍,A010600,,,"{'company': ['웰바이오텍'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,현대미포조선,A010620,,,"{'company': ['현대미포조선'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,진양폴리,A010640,,,"{'company': ['진양폴리'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,화천기계,A010660,,,"{'company': ['화천기계'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,화신,A010690,,,"{'company': ['화신'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,평화홀딩스,A010770,,,"{'company': ['평화홀딩스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,아이에스동서,A010780,,,"{'company': ['아이에스동서'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,퍼스텍,A010820,,,"{'company': ['퍼스텍'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,S-Oil,A010950,,,"{'company': ['S-Oil'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,삼호개발,A010960,,,"{'company': ['삼호개발'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,진원생명과학,A011000,,,"{'company': ['진원생명과학'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,경동제약,A011040,,,"{'company': ['경동제약'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,LG이노텍,A011070,,,"{'company': ['LG이노텍'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,형지I&C,A011080,,,"{'company': ['형지I&C'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,에넥스,A011090,,,"{'company': ['에넥스'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,CJ씨푸드,A011150,,,"{'company': ['CJ씨푸드'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,롯데케미칼,A011170,,,"{'company': ['롯데케미칼'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,HMM,A011200,,,"{'company': ['HMM'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,현대위아,A011210,,,"{'company': ['현대위아'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,삼화전자,A011230,,,"{'company': ['삼화전자'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,태림포장,A011280,,,"{'company': ['태림포장'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,성안,A011300,,,"{'company': ['성안'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,유니크,A011320,,,"{'company': ['유니크'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,유니켐,A011330,,,"{'company': ['유니켐'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,서한,A011370,,,"{'company': ['서한'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,부산산업,A011390,,,"{'company': ['부산산업'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,갤럭시아에스엠,A011420,,,"{'company': ['갤럭시아에스엠'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,한농화성,A011500,,,"{'company': ['한농화성'], 'details': [], 'execs': []}",,,
KR,Equity,KOSDAQ,세보엠이씨,A011560,,,"{'company': ['세보엠이씨'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,와이투솔루션,A011690,20220615 082547,,"{'company': ['와이투솔루션'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,한신기계,A011700,,,"{'company': ['한신기계'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,현대코퍼레이션,A011760,20210407 083008,,"{'company': ['현대코퍼레이션'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,금호석유,A011780,,,"{'company': ['금호석유'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,SKC,A011790,,,"{'company': ['SKC'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,STX,A011810,,,"{'company': ['STX'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,신성이엔지,A011930,,,"{'company': ['신성이엔지'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,DB,A012030,,,"{'company': ['DB'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,영흥,A012160,,,"{'company': ['영흥'], 'details': [], 'execs': []}",,,
KR,Equity,KOSPI,아센디오,A012170,20220615 082547,,"{'company': ['아센디오'], 'details': [], 'execs': []}",,,
